Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,238,10,30155C97D461A6C001861309,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.2789915966386556,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,238,9,30155C97D461A6C0018613DA,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.15109243697479,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,160,6,30155C97D461A6C0010E946A,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1415,T-shirt
01427 T-shirt unisex lyseblå pb,Alm.slid uden restværdi,1,140,5,30155C97D461A6C00136080B,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.0871428571428572,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,140,8,30155C97D461A6C001A5F213,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.7394285714285715,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,61,4,30155C97D461A4C000F32351,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.996065573770492,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,61,4,30155C97D461A6C0020E7781,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.996065573770492,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2135,81,300ED89F335000400183B3A6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1548665105386418,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2135,99,300ED89F335000400183CC03,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.411503512880562,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2135,110,300ED89F335000400183CD9B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.568337236533958,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2135,88,300ED89F335000400183DA12,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2546697892271663,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2135,80,300ED89F335000400183DAC8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.140608899297424,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2135,91,300ED89F335000400183DB56,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2974426229508196,T-shirt
01427 T-shirt unisex lyseblå pb,Alm.slid uden restværdi,1,2134,72,300ED89F3350007FE267DB8F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0270290534208062,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2134,72,300ED89F335000400183D3F6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0270290534208062,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2134,119,300ED89F3350007FE266C118,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6974507966260544,T-shirt
01427 T-shirt unisex lyseblå pb,Alm.slid uden restværdi,1,2132,90,300ED89F3350007FE267DC1E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2849906191369607,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2130,98,300ED89F335000400183ADFD,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4005258215962444,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2130,89,300ED89F335000400183AECD,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2719061032863852,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2130,107,300ED89F335000400183C96D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5291455399061034,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2130,83,300ED89F335000400183D109,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1861596244131456,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2130,87,300ED89F335000400183D1A3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2433239436619719,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2129,122,300ED89F335000400183D130,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7443306716768436,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2129,75,300ED89F335000400183D9E7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0723344293095352,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2129,79,300ED89F3350007FE266B6D6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1295255988727102,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,2128,101,300ED89F335000400183D432,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4447556390977445,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2128,87,300ED89F335000400183D2FB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2444924812030076,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2128,76,300ED89F335000400183D423,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0871428571428572,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2128,115,300ED89F335000400183D52C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6450187969924812,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2128,86,300ED89F335000400183D822,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.230187969924812,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2127,71,300ED89F335000400183CBEC,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0160977903149977,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2127,75,300ED89F335000400183D65F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.073342736248237,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2123,99,300ED89F335000400183D608,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.419481865284974,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,2122,105,300ED89F335000400183B40D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5062205466540999,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2122,89,300ED89F335000400183C96E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2767012252591896,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2122,81,300ED89F335000400183CEB5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1619415645617344,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,2110,116,300ED89F3350007FE266B5D2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.673478672985782,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,2107,99,300ED89F335000400183CC6E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4302610346464169,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,2107,113,300ED89F335000400183DA4C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6325201708590413,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,2101,93,300ED89F335000400183CE98,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.347415516420752,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,2100,98,300ED89F3350007FE266CD30,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4205333333333334,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,2004,75,300ED89F335000400183B41C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1392215568862274,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,2004,116,300ED89F335000400183D172,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.761996007984032,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,2004,95,300ED89F3350007FE266B700,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.443013972055888,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,1835,61,300ED89F33500060009D7A16,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0119019073569482,T-shirt
01427 T-shirt unisex lyseblå pb,Alm.slid uden restværdi,1,1713,112,30155C97D461A7C00116DC8D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.990239346176299,T-shirt
01427 T-shirt unisex lyseblå pb,Alm.slid uden restværdi,1,1713,92,30155C97D461A7C0013FA74F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6348394629305314,T-shirt
01427 T-shirt unisex lyseblå pb,Misligholdt med restværdi,1,1703,86,30155C97D461A7C001571896,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5371931884908985,T-shirt
01427 T-shirt unisex lyseblå pb,Misligholdt med restværdi,1,1693,91,30155C97D461A7C000F0A4F8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6361724748966333,T-shirt
01427 T-shirt unisex lyseblå pb,Misligholdt med restværdi,1,1661,95,30155C97D461A7C0016D926F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7409993979530405,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1348,54,30155C97D461A7C001FC55FD,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2194065281899111,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1348,53,30155C97D461A7C001FC5647,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1968249258160237,T-shirt
26055 T-shirt 1/2 ærme da lyseblå,Bortkommet med restværdi,1,1324,80,30155C97D461A7C0006A9CD4,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8392749244712994,T-shirt
26057 T-shirt k/æ uni lyseblå,Alm.slid uden restværdi,1,1307,83,30155C97D461A7C00214BE32,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9330680948737566,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,1109,44,30155C97D461A7C00294CAFA,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2077186654643823,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,1108,64,30155C97D461A7C00294DA6C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7582671480144405,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1071,64,30155C97D461A7C001D00E90,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.819010270774977,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,1058,51,30155C97D461A7C00214BD9E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.467334593572779,T-shirt
13658 T-shirt dame lyseblå Prowear,Bortkommet med restværdi,1,1050,48,30155C97D461A6C0000E78C9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3915428571428572,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,998,42,30155C97D461A6C00035AF0C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2810420841683368,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,998,50,30155C97D461A6C00035AF29,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5250501002004009,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,997,50,30155C97D461A6C00035B001,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.526579739217653,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,997,35,30155C97D461A6C00035B019,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0686058174523572,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,980,36,30155C97D461A6C00014177F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1182040816326533,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,975,47,30155C97D461A6C0000E786E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4673641025641027,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,947,42,30155C97D461A6C00035AF3C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3500316789862725,T-shirt
13658 T-shirt dame lyseblå Prowear,Udgået Model,1,947,44,30155C97D461A6C00035AF89,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4143189017951427,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,944,36,30155C97D461A7C0023CA672,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1608474576271188,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,887,51,30155C97D461A7C0022FA320,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7502142051860203,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,870,32,30155C97D461A6C0003A7924,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.119632183908046,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,866,53,30155C97D461A7C0022FA2D0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8629561200923788,T-shirt
26056 T-shirt k/æ dame lyseblå,Alm.slid uden restværdi,1,866,54,30155C97D461A7C0022FA391,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.89810623556582,T-shirt
13658 T-shirt dame lyseblå Prowear,Alm.slid uden restværdi,1,830,28,30155C97D461A6C000817599,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0268915662650604,T-shirt
